website,email,name,description
www.agudio.com,info@agudio.com,Agudio Ropeways,"
			AGUDIO is the brand used for material transportation systems designed by Leitner Poma group. AGUDIO is the competence centre specialized in engineering and construction of material transportation systems on ropes: ropeways, flyingbelt and cablecranes.		"
www.aggregatesandminingtoday.com,None,Aggregates and Mining Today,None
www.agapito.com,None,Agapito Associates Inc.,"
			Agapito Associates, Inc., (AAI) has served as a consultant to the mining industry for 38 years in the disciplines of mining engineering, civil engineering, geological engineering and geology.		"
www.camese.org,shaune.mckinon@afxmixing.com,AFX Mixing and Pumping Technologies Inc.,"
			AFX Mixing & Pumping Technologies Inc - North America design and manufacture high tech agitation/mixing systems and peristaltic hose pumps to all types of industry. Global operations include facilities in Canada, South Africa and the U.K.		"
www.aftonchemical.com,None,Afton Chemical Corporation,None
www.AFLglobal.com,sales@aflglobal.com,AFL,"
			AFL provides innovative technology and performance to a variety of customers in the mining market. Our product offering includes fiber optic cable, connectors, closures, fusion splicers and test equipment.		"
afexsystems.com,info@afexsystems.com,AFEX Fire Suppression Systems,"
			Maximize the safety and productivity of all your mining equipment with rugged, reliable AFEX fire suppression systems. No. 1 in the Americas, AFEX is the leader in vehicle fire suppression systems since 1968. Approved by FM, ActivFire, CE and more.		"
www.aetnawire.com,None,Aetna â€“ Marmon Energy,None
www.aesseal.com,None,AESSEAL Inc.,"
			AESSEAL designs, manufactures and services mechanical seals used to seal mining slurry pumps and other difficult mining applications.		"
new.abb.com/mining/next-level-mining,baldorleads@baldorleads.com,ABB Inc.,"
			ABB, a global leader in automation and productivity, believes the future of mining lies in total integration of data and work processes. We provide real-time systems and software to optimize processes for best efficiency, responsiveness and profitability.		"
www.akrailroad.com,None,"A & K Railroad Materials, Inc.",None
www.5DT.com,sales@5dt.com,5DT (Fifth Dimension Technologies),"
			Training simulators, pre-simulators, e-learning, inspection trainers and visualizers for the mining, construction and trucking industries. Training solutions for surface and underground mining. We make operators safer, more productive and less destructive.		"
www.6wic.com,None,6th Wave Innovations Corp.,"
			IXOSÂ®ï¸è ion exchange resin is superior to other resins and activated carbon. Lower CAPEX and OPEX. Reduce production cost by $100 p/oz. Easy elution/regeneration. Testing and field trials completed with some of the worldâ€™s largest gold mining companies.		"
www.amking.com,info@amking.com,A.M. King Industries Inc.,"
			Pre-owned mining and process equipment sales, consignment services, mine dismantle, demolition and reclamation, inspection and valuations worldwide storage locations.		"
www.chesterton.com,thorpy@chesterton.com,A.W. Chesterton,"
			A.W. Chesterton has a comprehensive line of mechanical seals, packing, gaskets, coatings, cleaners, lubricants and polymeric seals designed to maximize plant performance.		"
www.4ncorp.com,4ncorp@4ncorp.com,4N Corporation,"
			4N Grouser Bar is the highest quality grouser bar for all demanding applications and can double the life of the original track shoe. Offered for all makes and models of track machines, including track loaders, excavators and bulldozers.		"
www.alleecorp.com,jallen@alleecorp.com,A.L. Lee Corporation,"
			Since 1968, A.L. Lee Corporation has offered superior underground mining equipment to the industry. Through dedication and commitment, we have earned a reputation for providing outstanding customer service and quality parts.		"
www.48inter.com,info@48inter.com,48e Nord International,None
www.3d-p.com,None,3D-P,"
			3D-P, a leader in wireless networks and onboard computing for the mining industry, offers an end-to-end solution to access the critical data from your mobile fleet. From network design and deployment to application integration, 3D-P has the solution.		"
website,email,name,description
www.acutronic.com,marketing@acutronic.com,ACUTRONIC USA Inc.,"
			A worldwide recognized leader in the design and manufacture of motion simulation systems for the aviation, space, defense, maritime and automotive industries.		"
www.ailmining.com,dmichaluk@ail.ca,AIL Mining,"
			Manufacturers and designers of corrugated structural plate, used for portals, conveyor covers, haul road overpasses/underpasses, and ground support structures. Manufacturers and designers of MSE crusher walls, modular bridges and sound walls.		"
www.accessconstructionequipment.com,photop@miniveyorusa.com,Access Construction Equipment,"
			Access Construction Equipment manufactures portable conveyors to withstand the rugged conditions of any job site. Miniconveyor systems are the ideal choice for moving iron ore, coal, loose materials, debris, rock, dirt, cement and more.		"
www.aeroconditioner.com,None,AERO Conditioner Co.,"
			Aero Conditioner Company makes extremely high performance, harsh duty, industrial air conditioning units and self cleaning air filters/blowers.		"
www.allsitestructures.com,None,Allsite Structure Rentals,"
			Allsite Structure Rentals is a leading provider of ""All Weather"" Tensioned Fabric Structures (TFS). We provide both rental and sale options for temporary, semi permanent and permanent fabric structures needs.		"
www.thealadonnetwork.com,info@aladon.com,"Aladon Network, The","
			The Aladon Network is a global community of reliability professionals and thought leaders of maintenance and asset management certified by Aladon in the delivery of Aladonâ€™s advanced risk and reliability methodologies for physical assets.		"
www.analyticsystems.com,sales@analyticsystems.com,Analytic Systems,"
			Analytic Systems is an innovative Canadian manufacturer of power conversion products. We design and build a complete range of products including battery chargers, voltage converters, inverters, power supplies and frequency converters.		"
www.minedoor.com,info@minedoor.com,American Mine Door,"
			American Mine Door is an OEM manufacturer with a long history of fabricating ventilation mine door products and specialty equipment to the underground mining industry across the globe; established in 1906 and based in Cleveland, OH.		"
www.anicamenterprises.com,None,Anicam Enterprises Inc.,None
www.amepower.com,None,AmePower,None
www.asahi-america.com,None,Asahi America Inc.,None
www.arcotex.cl,p.giuffra@arcotex.cl,Arcotex S.A.,"
			Arcotex manufactures flexible and rigid ducting for forced and exhaust ventilation with its corresponding accessories such as tee, yee, reductions and Roll Up door, PVC curtains, static pressure balloons, flexible container, ducting for bioleaching.		"
www.apcglobal.com,sales@apcglobal.com,APC Global,"
			APC Global Systems is a provider of turn-key solutions for optimizing overall asset and personnel effectiveness. We apply lean production principles to improve efficiency in operational mining, specifically around ore, people and material flow.		"
www.atilla.com.tr,atilla@atilla.com.tr,Atilla Makina,"
			Atilla Makina is a construction company dealing with industrial plants in the fields of mining. Besides all disciplines of site works, Atilla Makina manufactures steel structures & special mining equipment (tanks, vessels, thickeners, conveyors, etc)		"
alternativeblastingco.com,Tom@alternativeblastingco.com,Autostem Alternative Blasting Company,"
			Autostem is the World's only self-stemming, non-detonating power cartridge.Uses in underground mining,quarries & civil blasting. Autostem does not detonate,no shock wave,no air blast or poisonous gases, Autostem is the Future of Blasting.		"
www.barr.com,askbarr@barr.com,Barr Engineering Co.,"
			For more than four decades, Barr has provided engineering and environmental services to clients in the mining and minerals-processing industries, from mine planning and permitting through process and materials handling design to mineland reclamation.		"
www.jienasi.net/,overseas.zhuoli@gmail.com,Baoding Zhuoli Machinery Co Ltd.,"
			Baoding Zhuoli Machinery Co. Ltd. is the leading manufacturer in conveyor components sector in China, specializing in conveyor rollers/idlers, conveyor pulley, bracket and other components.		"
www.shundaxj.com,camille@shundaxj.com,"Baoding Shunda Rubber Belts Co., Ltd.","
			Baoding Shunda Rubber Belts Co., Ltd., founded in 1996, a big specialized manufacturer of conveyor components in China. Registered capital is $17 million USD. Our main series now include conveyor belts, roller, idler, pulley and conveyor frames.		"
www.banlaw.com,americasales@banlaw.com,Banlaw America,"
			As global leaders in fuel management Banlaw delivers unparalleled safety, efficiency and cost reductions. Banlawâ€™s Unified Fuel Management approach includes hardware and software, asset management and training â€“ from â€˜buy to burn'.		"
www.baldwinfilter.com,None,Baldwin Filters,"
			Baldwin Filters offers heavy-duty lube, air, fuel, coolant, hydraulic and transmission filters for over-the-road vehicles and off-road equipment, as well as industrial, agricultural, automotive and marine applications.		"
